Latitude,Longitude,Metric population
50.453703692,30.616177302,2.16
50.453169699,30.615581864,1.91
50.455159832,30.616177941,2.15
50.454460851,30.616645605,2.10
50.455509777,30.617510422,2.14
50.454908985,30.618218176,2.11
50.453794520,30.617873348,2.16
50.454202039,30.618727883,2.02
50.453633150,30.616876450,1.96
50.452947500,30.617332800,1.98
50.453103300,30.617912000,1.97
50.453308450,30.618615700,1.96
50.453466457,30.619176910,1.95
50.455994092,30.619129507,1.95
50.455323809,30.619164259,1.98
50.454573100,30.619791900,2.18
50.453874205,30.620357524,2.39
50.452660895,30.621187121,2.35
50.452659600,30.619722900,1.92
50.451380550,30.619088350,2.09
50.450822587,30.619195285,2.33
50.450925800,30.620072150,1.98
50.449838793,30.619452170,2.30
50.449441947,30.620606584,2.15
50.444777750,30.591710050,2.20
50.445216150,30.592187600,2.17
50.444901420,30.593887530,2.15
50.444411152,30.593852436,2.20
50.443593900,30.591938150,2.29
50.443032178,30.592025238,2.29
50.442582072,30.597646857,2.44
50.442769650,30.596879350,2.42
50.443403750,30.596142550,2.44
50.443742300,30.595355550,2.45
50.444080150,30.594634350,2.43
50.443639704,30.593027819,2.42
50.443283997,30.594008473,2.23
50.442776396,30.595146867,2.23
50.442166000,30.593127750,2.41
50.442036275,30.592107789,2.78
50.443317450,30.597658650,2.31
50.440969655,30.593370746,2.46
50.439793508,30.592393243,2.77
50.439776191,30.593467575,2.44
50.439306500,30.594377350,2.49
50.439359416,30.595219130,2.44
50.439968750,30.596275850,2.43
50.437626069,30.594604849,2.33
50.437634200,30.595474600,2.36
50.437106352,30.593796809,2.43
50.436964930,30.592843169,2.77
50.434776950,30.593130950,2.71
50.438935820,30.596012564,2.18
50.438800000,30.593719200,2.15
50.438066501,30.593807069,2.23
50.438203149,30.596114329,2.20
50.437302602,30.596655778,2.44
50.434722050,30.594181150,2.42
50.435916700,30.593852300,2.65
50.435019052,30.597025318,2.39
50.434300790,30.595329519,2.30
50.434403691,30.597455850,2.71
50.433775217,30.595703016,2.38
50.435569850,30.598223650,2.13
50.434981450,30.598774000,2.33
50.437964644,30.592627776,2.30
50.438770026,30.592507711,2.29
50.440730377,30.596477005,2.30
50.440071750,30.595423100,2.24
50.434758789,30.608078922,2.46
50.436019763,30.610305121,2.32
50.435956262,30.611551894,2.33
50.435616224,30.607927334,2.30
50.434404711,30.609195212,2.31
50.433131992,30.610896702,2.27
50.434098406,30.607115064,2.29
50.434192278,30.605920333,2.30
50.432590887,30.604778772,2.29
50.433778663,30.603612978,2.32
50.432970318,30.603691964,2.38
50.432081303,30.605880177,2.46
50.431822684,30.608689842,2.73
50.435397908,30.612198010,2.31
50.433844783,30.612711518,2.48
50.432697604,30.611944821,2.60
50.430758733,30.607276407,2.60
50.431115464,30.605598667,2.35
50.432324185,30.602260138,2.29
50.432110900,30.600745700,2.46
50.431445930,30.598113092,2.42
50.430033926,30.604437866,2.74
50.431131537,30.604191463,2.45
50.430675428,30.598255952,2.36
50.430289750,30.599412900,2.30
50.429942649,30.597336456,2.46
50.428225082,30.599338183,2.56
50.428855868,30.595416159,2.77
50.431176247,30.610225109,2.56
50.429289753,30.613464989,2.67
50.430450712,30.612694303,2.69
50.430787655,30.613492735,2.69
50.431696096,30.613701210,2.69
50.435357949,30.609399097,1.85
50.435024044,30.609475526,1.85
50.433545650,30.605040991,1.85
50.433196580,30.605113386,1.86
50.435065065,30.606893108,2.10
50.431136897,30.606960137,2.00
50.436633891,30.611342646,2.19
50.429578779,30.607690498,2.82
50.429904897,30.609028740,2.40
50.428381543,30.614872636,2.69
50.427681349,30.614637431,2.69
50.427088772,30.614298998,2.69
50.425747704,30.613697593,2.67
50.428051465,30.609521777,2.71
50.426587084,30.610964275,2.71
50.425105087,30.612144978,2.53
50.427910573,30.612865843,2.01
50.428404184,30.613176337,2.00
50.428475526,30.612514776,2.00
50.430039309,30.615032770,2.61
50.410179887,30.643178872,3.08
50.408996656,30.643691087,2.55
50.401083482,30.637308283,2.86
50.403535730,30.655536301,2.73
50.404238384,30.655417902,2.08
50.403313850,30.657107723,2.71
50.402584763,30.656265855,2.30
50.402829038,30.658830728,2.58
50.403422200,30.658141550,2.08
50.403486800,30.658943750,2.08
50.449027150,30.612855300,2.16
50.380995774,30.472311685,2.33
50.382628809,30.475277487,2.56
50.430447262,30.609684743,1.68
50.430379140,30.610106607,1.68
50.430103798,30.610037644,1.68
50.430051067,30.610433059,1.68
50.404325813,30.656108969,2.34
50.405275399,30.656487288,2.80
50.405941861,30.657171969,2.38
50.405393557,30.658219234,2.42
50.398411598,30.643091555,2.98
50.397749262,30.642678121,2.40
50.397782868,30.644276611,2.65
50.398715331,30.645363336,3.01
50.397542900,30.646488500,2.59
50.398200676,30.646596517,2.31
50.399061320,30.647623004,3.05
50.399214028,30.649878782,2.98
50.398400883,30.648711126,2.31
50.398435612,30.649997590,2.46
50.396812808,30.645838999,2.52
50.426735967,30.477095731,2.60
50.428388215,30.476900203,2.16
50.435459102,30.488940666,1.91
50.435072300,30.489601600,1.89
50.435165383,30.488385200,1.90
50.434681400,30.489498600,1.91
50.434428600,30.488848400,1.92
50.434747034,30.488487949,1.96
50.434514825,30.487710352,2.49
50.434052229,30.486830575,2.50
50.433591619,30.485968047,2.54
50.433078325,30.485123652,2.54
50.433046879,30.484216012,2.29
50.432368925,30.484767466,2.26
50.432154400,30.483844800,2.23
50.432315650,30.482866300,2.22
50.432774672,30.482337803,2.66
50.432453881,30.480433653,2.24
50.433655175,30.488268836,2.32
50.431167319,30.488410224,2.72
50.432598144,30.488892005,1.48
50.433235465,30.489651866,2.48
50.434152881,30.490765752,2.74
50.429041487,30.488419827,1.24
50.428998500,30.488890850,1.29
50.428948645,30.489379372,1.33
50.428903850,30.489871250,1.27
50.428680045,30.488851372,1.36
50.428656631,30.489306857,1.23
50.428582502,30.489786155,1.33
50.425698859,30.476419408,2.52
50.426527497,30.475873393,2.22
50.426828042,30.475387555,2.46
50.425834200,30.475389400,1.92
50.424805799,30.477092088,2.21
50.426383335,30.474472985,2.16
50.425004400,30.475730600,1.94
50.424406126,30.475527522,2.04
50.424566422,30.476282777,1.71
50.425561055,30.474775785,2.09
50.423756914,30.478720383,2.39
50.423217694,30.479921441,1.84
50.422804798,30.480453835,2.27
50.422562920,30.479034506,2.44
50.422160239,30.479666065,2.38
50.421350989,30.479632143,2.50
50.418871150,30.480329550,2.38
50.420995644,30.481819067,1.81
50.397111925,30.643082096,2.30
50.396472674,30.643629125,2.73
50.397173550,30.644393700,2.26
50.395760376,30.643429596,2.28
50.395084445,30.643986196,2.75
50.395852237,30.644796609,2.26
50.395323407,30.646559336,2.73
50.396069550,30.647376150,2.63
50.396077650,30.648720950,2.58
50.395306063,30.649574651,2.72
50.395884435,30.650719179,2.58
50.396805496,30.651714707,3.05
50.394772218,30.651070388,2.13
50.395388130,30.652018931,2.90
50.398829904,30.651074650,2.29
50.398413468,30.651499615,2.29
50.397988425,30.651061960,2.29
50.403154833,30.660260284,2.30
50.404333547,30.659524629,2.76
50.403897770,30.661060866,2.65
50.403990833,30.662093851,2.02
50.404113900,30.662860500,2.02
50.403431483,30.662772726,2.50
50.404921366,30.660176618,2.25
50.406809945,30.657448324,2.62
50.407003616,30.659103864,2.10
50.406737917,30.659828919,2.13
50.407538817,30.659215134,2.73
50.406787800,30.661066866,2.14
50.406834334,30.662113003,2.14
50.407372001,30.661824287,2.76
50.416035541,30.654990445,2.78
50.403798211,30.664172423,2.23
50.404557813,30.664988772,2.60
50.404926504,30.663502960,2.72
50.405920550,30.664856550,2.27
50.405556231,30.664096302,2.27
50.406477550,30.663832850,2.17
50.406492350,30.664856600,2.18
50.405988066,30.668647046,2.38
50.405612337,30.667375252,2.72
50.406666917,30.667988219,2.25
50.407074847,30.669967593,2.25
50.407622448,30.671109838,2.69
50.407691800,30.669073200,2.26
50.408643750,30.670603650,2.23
50.408006417,30.670130116,2.24
50.426086265,30.492022331,2.56
50.424785562,30.491338198,2.04
50.424895200,30.490595500,2.19
50.424111542,30.489806587,2.32
50.423291600,30.488768000,2.32
50.422536150,30.487670300,2.35
50.422392913,30.485352628,2.48
50.422068648,30.486098487,2.27
50.422144264,30.484348078,2.15
50.423523737,30.484660509,1.95
50.423908961,30.484876139,2.10
50.436878814,30.489976872,1.85
50.436769265,30.488798460,1.49
50.434259095,30.475668768,2.61
50.432443701,30.473805654,2.03
50.404199825,30.653347288,2.39
50.404831484,30.652756755,2.60
50.405160119,30.654002586,2.53
50.406900950,30.651220700,2.28
50.406448167,30.650979565,2.28
50.405308250,30.651128206,2.58
50.408165100,30.649449747,2.56
50.407769168,30.651733215,2.54
50.407122788,30.652527825,2.60
50.406294152,30.654878761,2.64
50.429317700,30.541624950,1.67
50.410560591,30.628973687,2.59
50.411120966,30.629375407,2.65
50.411945025,30.630037818,2.55
50.413019234,30.627195623,2.55
50.413585089,30.627595987,2.73
50.413214417,30.629430172,2.47
50.403679727,30.652180027,3.26
50.409657300,30.650539155,2.59
50.410336842,30.649753767,2.51
50.410337274,30.651459838,2.45
50.409841113,30.648461525,2.63
50.407776867,30.653347950,2.49
50.408375600,30.653639650,2.44
50.407439350,30.654321150,2.43
50.411638405,30.647320188,2.64
50.412875150,30.647117450,2.28
50.413331735,30.647352248,2.21
50.413935627,30.648255074,2.38
50.411822114,30.649418355,2.55
50.412481041,30.648452221,2.46
50.412447735,30.650207716,2.47
50.399743658,30.626509116,3.01
50.400239050,30.625057168,2.81
50.401934115,30.628557259,2.75
50.401049773,30.629058604,2.80
50.401982790,30.625949900,2.28
50.401848149,30.626617305,2.24
50.401809350,30.627376643,2.26
50.403613150,30.639753284,2.85
50.402636775,30.639914153,2.83
50.413511090,30.649866441,2.42
50.401323118,30.619118956,2.43
50.401541110,30.620149773,2.39
50.401703122,30.621257223,2.39
50.401855858,30.622314763,2.39
50.400458430,30.620724433,2.02
50.401006100,30.620595100,2.04
50.400913905,30.618915496,2.35
50.398956888,30.618964561,3.15
50.399447815,30.619964072,2.45
50.404610146,30.621814025,2.35
50.403620242,30.622413580,2.37
50.402750564,30.622224198,2.78
50.403927050,30.621507300,2.34
50.404283142,30.620809654,2.46
50.436981400,30.532864661,2.06
50.436375373,30.532389449,2.07
50.437406212,30.532259806,1.96
50.437692997,30.533127781,1.88
50.437138048,30.528124685,2.00
50.438558338,30.536913720,1.99
50.437231936,30.536560324,1.55
50.437170759,30.541004737,2.10
50.433709796,30.542962236,2.04
50.433128400,30.544257368,1.91
50.433197052,30.543698147,1.45
50.432412027,30.544488565,2.91
50.431972750,30.543245284,1.84
50.431927122,30.542438603,1.68
50.431663611,30.543813261,1.92
50.431222861,30.543204885,1.68
50.431400755,30.542532209,1.70
50.431393349,30.541678793,2.35
50.430827061,30.542438941,2.10
50.430312391,30.541409499,2.37
50.415597534,30.651735373,2.95
50.416016631,30.652480379,2.38
50.415561357,30.652924159,2.41
50.416371239,30.653885125,2.43
50.417005177,30.653098398,2.76
50.417385417,30.654985247,2.75
50.417069530,30.656355093,2.70
50.416477292,30.656387541,1.98
50.416100650,30.657009115,1.98
50.414207207,30.654188310,2.92
50.414603962,30.654853743,2.34
50.414172050,30.655324600,2.35
50.409377459,30.652853948,2.43
50.412916913,30.655111593,2.10
50.403992102,30.665916968,2.33
50.404507800,30.666718900,1.98
50.404900918,30.665882949,2.04
50.405031551,30.666627730,2.04
50.407180683,30.663990678,2.59
50.407071607,30.665327195,2.52
50.407424794,30.668386100,2.72
50.408586792,30.669569211,2.45
50.408209940,30.666050342,2.03
50.408222042,30.665171491,2.01
50.408255391,30.664442375,2.04
50.409711100,30.663546200,2.06
50.410085197,30.662943567,2.00
50.408754435,30.662137524,3.00
50.410745035,30.663687245,2.30
50.411610022,30.664826257,2.59
50.409534950,30.665299400,1.96
50.410282559,30.665189821,2.03
50.410676682,30.664578620,2.05
50.409061700,30.665600650,2.04
50.408671491,30.666202942,2.01
50.408920389,30.666955961,2.76
50.409868287,30.668275234,3.01
50.410925526,30.666434128,2.70
50.410385520,30.662236216,2.25
50.411169208,30.660391579,2.25
50.410768400,30.659492200,2.30
50.411334939,30.658870706,2.30
50.411543806,30.655768334,2.76
50.429173033,30.537680200,2.47
50.428410938,30.538600884,1.95
50.428615280,30.539481498,2.30
50.429366872,30.539446043,2.09
50.430320642,30.539613392,2.44
50.430183600,30.540108150,1.58
50.430386200,30.540406650,1.55
50.430608142,30.540733710,1.65
50.430954840,30.539645805,2.07
50.430268688,30.538399340,2.18
50.414986870,30.656643275,2.52
50.413484089,30.659563146,2.59
50.413141635,30.660794412,1.89
50.412912186,30.658966417,2.36
50.412720350,30.657767250,2.34
50.413204039,30.657315807,2.38
50.412778948,30.656573374,2.85
50.411786500,30.659785500,2.37
50.411360900,30.661657650,2.62
50.412437200,30.661280733,1.92
50.412117150,30.661802200,1.92
50.411790950,30.662314100,1.92
50.411455850,30.662822400,1.92
50.412805390,30.660347511,1.94
50.412981560,30.661877769,2.06
50.412535200,30.662553150,2.05
50.411901750,30.663548750,2.70
50.430325609,30.536263563,2.02
50.430001463,30.536691977,1.85
50.430537050,30.536844150,1.79
50.430951950,30.537305100,1.61
50.430782313,30.536084007,1.86
50.431528702,30.536131585,1.97
50.431319900,30.535637050,1.71
50.431026874,30.535424392,2.15
50.431496950,30.537346650,1.84
50.431919432,30.540749575,1.88
50.432933121,30.542839692,1.94
50.432951492,30.543294443,1.69
50.432788696,30.544219473,1.40
50.413085869,30.663257428,2.92
50.409479300,30.673422750,2.27
50.409877803,30.674076073,2.33
50.425675004,30.444963209,2.06
50.431208873,30.538144359,2.89
50.431574044,30.537777939,1.59
50.433262700,30.537110350,1.65
50.399736600,30.515909800,1.80
50.400672350,30.515974550,1.68
50.402953356,30.517784547,2.55
50.402662593,30.516349773,2.10
50.399493440,30.517096268,2.35
50.400976372,30.514699727,1.86
50.400562721,30.514363875,2.11
50.399527311,30.513769537,1.87
50.398949163,30.513100753,2.00
50.411007532,30.525356720,2.58
50.421672324,30.544619835,2.67
50.507542642,30.499346501,2.81
50.507780508,30.500140374,2.39
50.507131199,30.500996202,2.37
50.509411875,30.500288245,2.29
50.506388242,30.500466677,2.34
50.506861649,30.503525236,2.03
50.505693615,30.499922625,2.52
50.505399084,30.502718791,2.64
50.504848562,30.500645386,2.47
50.504343561,30.499223981,2.47
50.504616954,30.503876075,2.18
50.504359265,30.504659141,2.16
50.505711684,30.504395800,2.27
50.507077133,30.506113143,2.34
50.508468637,30.505313336,3.02
50.507846359,30.507181792,2.59
50.505792638,30.507125957,2.97
50.505178316,30.505331551,2.40
50.503139225,30.504746746,2.87
50.503755937,30.503969102,2.02
50.503022968,30.503332501,2.04
50.502193274,30.502527117,2.56
50.502212549,30.501036916,2.53
50.502842885,30.500289131,2.38
50.503208244,30.499211520,2.33
50.503461139,30.500625158,2.07
50.511155326,30.504197752,3.17
50.448532826,30.527251514,2.81
50.453325881,30.473237515,2.60
50.425362500,30.492524600,2.16
50.424748543,30.492138126,2.18
50.423675500,30.490623400,2.33
50.426283651,30.492634561,2.00
50.426418294,30.493277451,2.01
50.426068200,30.494210650,2.02
50.425495000,30.495246900,2.06
50.428025446,30.493056218,1.94
50.428631550,30.493725550,1.94
50.428855000,30.493226700,1.96
50.429098800,30.492765350,1.85
50.429429342,30.492341839,1.61
50.429430200,30.493759800,1.62
50.429193312,30.494269389,1.61
50.420388200,30.481196950,2.07
50.420011862,30.480371242,1.96
50.420517051,30.479202814,1.97
50.419546250,30.479605700,2.32
50.418035552,30.478273417,2.16
50.418587345,30.477038419,2.05
50.418584264,30.477989844,1.86
50.420053965,30.478549163,2.28
50.417459961,30.479468478,2.36
50.418071700,30.479391550,1.69
50.418293284,30.479863764,1.62
50.424149338,30.477632839,2.82
50.423985390,30.475663314,1.85
50.424144536,30.476590556,1.94
50.423417400,30.477739450,1.97
50.423198650,30.478317450,1.98
50.422656644,30.477702643,1.90
50.422619899,30.478566853,1.85
50.421531341,30.478840995,1.97
50.422923153,30.476150559,2.25
50.421128591,30.478338889,2.35
50.471451674,30.411179202,1.93
50.433016353,30.478812016,2.33
50.431870249,30.474497130,2.30
50.429862658,30.474354722,2.68
50.439381814,30.477262314,2.14
50.439947450,30.476845750,1.74
50.440405450,30.476084200,1.98
50.429354686,30.466215379,2.19
50.429581800,30.465805800,1.76
50.429770665,30.465004664,1.98
50.428846298,30.465206210,2.15
50.428379525,30.465099636,2.46
50.427880595,30.464001650,2.28
50.427524856,30.463226112,1.87
50.426882244,30.461825110,2.18
50.426482115,30.460952756,1.39
50.432030802,30.476433791,2.36
50.431665790,30.475392131,2.34
50.430814206,30.476708030,2.66
50.430279603,30.475136713,1.88
50.430373581,30.475934052,2.27
50.431555677,30.477530588,2.91
50.432173150,30.478142650,2.22
50.427616120,30.474983217,2.34
50.425903742,30.474104767,2.06
50.425924004,30.473218379,2.22
50.425611249,30.472754377,2.20
50.425292850,30.473557700,2.29
50.423903050,30.475055300,1.95
50.423681093,30.474471775,1.77
50.436085840,30.533170210,1.76
50.435627621,30.532490997,1.70
50.435566093,30.534668741,2.03
50.435368260,30.533551823,2.06
50.435743750,30.533932550,2.14
50.434746103,30.532711873,1.76
50.434149600,30.532729950,1.32
50.428225599,30.644442098,2.61
50.439696960,30.516853173,1.99
50.439814484,30.517241981,1.71
50.439850039,30.516349514,1.98
50.429541914,30.644443926,2.23
50.428989800,30.645224350,1.95
50.427600792,30.646047211,1.94
50.429066411,30.642563896,2.30
50.428311808,30.642126160,2.00
50.428101490,30.641474392,2.02
50.427894591,30.640815640,2.00
50.428430100,30.640483350,2.14
50.427016784,30.641470926,0.79
50.424955982,30.645085358,2.41
50.425550655,30.540273449,2.87
50.423481403,30.541730624,2.59
50.422869176,30.541802698,1.92
50.422293850,30.541981350,1.75
50.422395510,30.542883195,1.87
50.422830190,30.543281265,1.81
50.422990491,30.542696061,2.22
50.421766026,30.541850224,1.99
50.421043056,30.541162354,2.12
50.421051521,30.540003430,2.00
50.421985723,30.541024056,1.74
50.421825202,30.539820523,2.18
50.421133876,30.539192301,1.88
50.420320400,30.539449300,1.94
50.420569172,30.538495647,2.11
50.420475660,30.544129089,1.97
50.420000605,30.543077061,1.92
50.419449250,30.542146805,1.92
50.418926978,30.541086353,2.11
50.418778698,30.539969801,1.67
50.419268739,30.540199411,1.59
50.420609544,30.541576796,1.80
50.420506100,30.542500850,1.96
