Latitude,Longitude,Metric population,Building Id,Nearest Store,Distance to Nearest Store (km)
50.42752285,30.3926447,2.01,7549,Store 38,0.749
50.422863652,30.372263391,2.74,7550,Store 38,0.792
50.420166314,30.378298197,1.99,7551,Store 38,0.604
50.426569374,30.377464629,3.02,7552,Store 38,0.45
50.425324826,30.37914963,2.01,7553,Store 38,0.288
50.42874256,30.391010307,2.03,7554,Store 20,0.595
50.426167962,30.370622699,2.92,7555,Store 38,0.898
50.425491864,30.373008286,2.26,7556,Store 38,0.719
50.41849445,30.38137275,2.26,7557,Store 38,0.697
50.426746719,30.392595495,1.93,7558,Store 38,0.713
50.42491856,30.375927274,2.05,7559,Store 38,0.507
50.418708812,30.377764408,1.89,7560,Store 38,0.762
50.43052085,30.39564955,2.33,7561,Store 20,0.854
50.427478358,30.380763558,2.62,7562,Store 38,0.353
50.424327251,30.373715621,2.26,7563,Store 38,0.664
50.415609683,30.380330465,2.36,7564,Store 38,1.026
50.416824832,30.385003597,1.89,7565,Store 38,0.883
50.423246797,30.379124468,2.47,7566,Store 38,0.321
50.41613594,30.383693709,2.32,7567,Store 38,0.95
50.424068562,30.379681746,2.27,7568,Store 38,0.249
50.418222505,30.378545605,1.9,7569,Store 38,0.785
50.418967453,30.37735213,1.86,7570,Store 38,0.752
50.42884945,30.3705327,2.07,7571,Store 20,0.969
50.4301256,30.395409049,2.32,7572,Store 20,0.843
50.41745745,30.3844814,1.98,7573,Store 38,0.808
50.424893416,30.371165323,2.59,7574,Store 38,0.844
50.423492842,30.377753521,2.07,7575,Store 38,0.399
50.427071029,30.386971184,2.05,7576,Store 38,0.384
50.425502575,30.381523199,2.09,7577,Store 38,0.144
50.428578401,30.386881106,2.35,7578,Store 20,0.381
50.428048734,30.371803346,2.46,7579,Store 38,0.883
50.419782426,30.396803297,2.41,7580,Store 11,1.114
50.415159802,30.385021894,1.93,7581,Store 38,1.066
50.42780835,30.38854385,2.12,7582,Store 20,0.522
50.424024188,30.370170914,2.43,7583,Store 38,0.917
50.422308636,30.372590276,1.84,7584,Store 38,0.788
50.424983977,30.380657263,2.09,7585,Store 38,0.175
50.429044472,30.388327334,2.3,7586,Store 20,0.416
50.427058908,30.371159059,2.04,7587,Store 38,0.885
50.414675547,30.38413781,1.94,7588,Store 38,1.113
50.42851155,30.388119,2.14,7589,Store 20,0.444
50.420767626,30.372863067,2.65,7590,Store 38,0.843
50.419802096,30.377089129,2.04,7591,Store 38,0.687
50.421449943,30.371529954,2.22,7592,Store 38,0.893
50.426648693,30.388905769,2.23,7593,Store 38,0.468
50.42774729,30.368637569,2.06,7594,Store 38,1.079
50.426048095,30.39338541,2.14,7595,Store 38,0.746
50.421350015,30.377795898,1.99,7596,Store 38,0.525
50.41903333,30.37542276,2.05,7597,Store 38,0.828
50.42080234,30.374842481,2.49,7598,Store 38,0.724
50.429114,30.365916838,2.64,7599,Store 20,1.28
50.4276806,30.36720055,2.37,7600,Store 38,1.173
50.42946355,30.3898627,2.54,7601,Store 20,0.486
50.426903925,30.370604744,1.98,7602,Store 38,0.918
50.419816337,30.381248713,2.33,7603,Store 38,0.555
50.427867111,30.392444298,2.0,7604,Store 20,0.731
50.422990937,30.371029141,2.45,7605,Store 38,0.874
50.42054545,30.37814875,2.02,7606,Store 38,0.576
50.432131667,30.3803588,2.36,7607,Store 20,0.25
50.423326765,30.374340383,2.25,7608,Store 38,0.637
50.43533695,30.3632256,2.54,7609,Store 20,1.514
50.43520995,30.362410193,2.54,7610,Store 20,1.566
50.434507139,30.367006896,2.43,7611,Store 20,1.231
50.432339573,30.362608874,2.8,7612,Store 20,1.495
50.43437544,30.366214645,2.41,7613,Store 20,1.281
50.431331608,30.364189319,2.44,7614,Store 20,1.379
50.433997268,30.369636276,2.1,7615,Store 20,1.036
50.418905814,30.394047756,2.29,7616,Store 38,1.007
50.430895726,30.371335426,2.37,7617,Store 20,0.874
50.431803836,30.375204716,2.05,7618,Store 20,0.601
50.432147311,30.376929316,1.96,7619,Store 20,0.485
50.43213895,30.36791235,2.34,7620,Store 20,1.119
50.432238966,30.3763326,1.92,7621,Store 20,0.528
50.452216485,30.383186314,2.37,7622,Store 59,0.498
50.45351785,30.38043825,2.3,7623,Store 59,0.412
50.452764793,30.364223832,2.04,7624,Store 87,1.355
50.42186682,30.372911342,1.98,7625,Store 38,0.784
50.42786545,30.37402775,2.45,7626,Store 38,0.733
50.43096825,30.37389965,2.72,7627,Store 20,0.692
50.453236537,30.384401332,2.12,7628,Store 59,0.39
50.429350896,30.372517846,2.84,7629,Store 20,0.818
50.4315416,30.3678864,2.42,7630,Store 20,1.117
50.4342037,30.3757356,2.28,7631,Store 20,0.646
50.433634435,30.375568236,2.28,7632,Store 20,0.628
50.434584709,30.361781605,2.53,7633,Store 20,1.591
50.439538276,30.361278884,2.0,7634,Store 20,1.829
50.433430189,30.368388783,2.31,7635,Store 20,1.106
50.438731,30.3609355,2.4,7636,Store 20,1.808
50.43771587,30.361115509,2.41,7637,Store 20,1.748
50.439854321,30.360800744,2.02,7638,Store 20,1.876
50.454699727,30.379790659,2.27,7639,Store 59,0.34
50.454111053,30.379880276,2.27,7640,Store 59,0.382
50.459156411,30.374543151,1.97,7641,Store 59,0.687
50.431636944,30.37460299,2.05,7642,Store 20,0.642
50.430346112,30.376138928,2.68,7643,Store 20,0.543
50.405323219,30.503530498,1.73,7644,Store 45,1.659
50.455454752,30.377168265,2.18,7645,Store 59,0.465
50.4314236,30.37691955,2.06,7646,Store 20,0.477
50.4290515,30.37606705,2.42,7647,Store 20,0.593
50.40564295,30.507117,1.89,7648,Store 45,1.474
50.452743421,30.383782935,2.14,7649,Store 59,0.44
50.431435148,30.372843157,1.82,7650,Store 20,0.766
50.430837815,30.372320986,2.05,7651,Store 20,0.804
50.42905105,30.37416745,1.91,7652,Store 20,0.717
50.451157527,30.367733004,2.09,7653,Store 59,1.271
50.406062297,30.504831774,1.6,7654,Store 45,1.537
50.429798377,30.379039666,1.93,7655,Store 20,0.368
50.459514528,30.366004007,2.69,7656,Store 59,1.274
50.45815945,30.373703,1.64,7657,Store 59,0.708
50.423133527,30.374966146,2.08,7658,Store 38,0.599
50.42747886,30.374822906,2.25,7659,Store 38,0.663
50.4060534,30.503091,1.92,7660,Store 45,1.621
50.434479104,30.370308336,2.45,7661,Store 20,1.008
50.4354675,30.36127835,2.33,7662,Store 20,1.651
50.434221561,30.365432104,2.45,7663,Store 20,1.33
50.43376376,30.361952946,1.98,7664,Store 20,1.561
50.4328224,30.36810005,2.28,7665,Store 20,1.114
50.432645596,30.364184846,2.52,7666,Store 20,1.387
50.435234078,30.367511995,2.79,7667,Store 20,1.223
50.43244275,30.36342665,2.52,7668,Store 20,1.438
50.4333616,30.37737645,2.26,7669,Store 20,0.499
50.428719411,30.379636616,2.31,7670,Store 20,0.405
50.440304135,30.361301211,2.02,7671,Store 20,1.872
50.431701294,30.369348541,2.39,7672,Store 20,1.014
50.42947255,30.377642332,2.38,7673,Store 20,0.472
50.40532515,30.50658185,1.66,7674,Store 45,1.525
50.45278195,30.38010395,2.41,7675,Store 59,0.495
50.431944856,30.37579351,2.07,7676,Store 20,0.561
50.43174444,30.377738695,2.35,7677,Store 20,0.421
50.4049121,30.5075162,1.86,7678,Store 45,1.527
50.453521052,30.386748602,2.12,7679,Store 59,0.423
50.453153841,30.385606261,2.12,7680,Store 59,0.422
50.43154335,30.3664871,2.47,7681,Store 20,1.216
50.4595857,30.37360085,1.93,7682,Store 59,0.767
50.433976665,30.377958752,2.24,7683,Store 20,0.5
50.4344116,30.37859005,2.26,7684,Store 20,0.497
50.433112902,30.378822486,2.24,7685,Store 20,0.396
50.433947902,30.364526919,2.35,7686,Store 20,1.386
50.436741118,30.361274902,2.33,7687,Store 20,1.696
50.453599448,30.381493377,1.39,7688,Store 59,0.371
50.459087238,30.373662209,2.15,7689,Store 59,0.742
50.458588469,30.37385684,2.21,7690,Store 59,0.71
50.4330934,30.37611055,2.31,7691,Store 20,0.57
50.436379588,30.366130966,2.54,7692,Store 20,1.363
50.429263354,30.367499867,2.02,7693,Store 20,1.167
50.434235042,30.372593357,2.39,7694,Store 20,0.848
50.455059299,30.378088651,2.43,7695,Store 59,0.42
50.430891797,30.365462685,2.42,7696,Store 20,1.289
50.434742097,30.381128796,2.35,7697,Store 20,0.421
50.4291386,30.37880115,2.35,7698,Store 20,0.42
50.428690538,30.377197765,2.37,7699,Store 20,0.542
50.433976614,30.37129319,2.1,7700,Store 20,0.924
50.428634356,30.374452483,2.41,7701,Store 20,0.717
50.4339951,30.370457485,2.1,7702,Store 20,0.981
50.405696,30.503175,1.8,7703,Store 45,1.646
50.404470835,30.507693859,1.99,7704,Store 45,1.562
50.4282999,30.3756154,2.45,7705,Store 20,0.661
50.405622674,30.508053432,1.75,7706,Store 45,1.439
50.429706261,30.373723126,1.93,7707,Store 20,0.726
50.42937395,30.3739511,1.95,7708,Store 20,0.72
50.421235921,30.474192525,1.98,7709,Store 85,1.252
50.42417074,30.466378195,2.47,7710,Store 85,0.61
50.422235084,30.470453351,1.75,7711,Store 85,0.969
50.418793277,30.49468455,3.0,7712,Store 45,1.742
50.419897923,30.499969931,1.87,7713,Store 45,1.4
50.480794607,30.453028811,1.97,7714,Store 26,1.285
50.488537315,30.495477876,2.9,7715,Store 2,1.407
50.451815031,30.376247611,2.44,7716,Store 59,0.744
50.433303884,30.480566175,2.33,7717,Store 42,0.729
50.474650013,30.435456292,1.84,7718,Store 26,1.908
50.451480406,30.378755195,2.19,7719,Store 59,0.668
50.427741181,30.478818964,2.23,7720,Store 42,1.207
50.463728652,30.439418554,1.69,7721,Store 61,1.3
50.424764784,30.453421342,1.97,7722,Store 85,0.477
50.45238755,30.37052655,1.67,7723,Store 59,1.032
50.432997899,30.477845239,2.34,7724,Store 42,0.92
50.42556565,30.4619534,1.65,7725,Store 85,0.264
50.462563944,30.437066228,2.29,7726,Store 61,1.271
50.459103339,30.440644917,2.26,7727,Store 61,0.81
50.434851306,30.481617326,2.22,7728,Store 42,0.605
50.456179971,30.378710747,1.88,7729,Store 59,0.34
50.4317506,30.4583362,1.96,7730,Store 86,0.222
50.439875247,30.482574234,1.16,7731,Store 42,0.683
50.424223533,30.454754462,1.89,7732,Store 85,0.442
50.43749665,30.4821956,1.75,7733,Store 42,0.578
50.48183814,30.443011893,2.43,7734,Store 26,1.816
50.420688283,30.4692355,2.28,7735,Store 85,1.011
50.4325194,30.4606437,2.0,7736,Store 86,0.379
50.427066429,30.469576461,1.53,7737,Store 85,0.743
50.45967341,30.438671997,2.02,7738,Store 61,0.946
50.470389176,30.453381505,1.83,7739,Store 26,0.587
50.4740401,30.4361036,2.29,7740,Store 26,1.848
50.45479019,30.385699788,2.53,7741,Store 59,0.265
50.433947359,30.464441386,2.37,7742,Store 86,0.674
50.42371476,30.477117738,1.89,7743,Store 85,1.331
50.455825507,30.385672906,2.21,7744,Store 59,0.185
50.4756923,30.4394053,2.32,7745,Store 26,1.673
50.47376131,30.439199478,1.64,7746,Store 26,1.628
50.4625874,30.43585205,2.4,7747,Store 61,1.324
50.467634333,30.460709656,2.34,7748,Store 26,0.339
50.456223139,30.379315918,1.91,7749,Store 59,0.297
50.451793953,30.37804945,2.4,7750,Store 59,0.665
50.47506565,30.4350699,1.48,7751,Store 26,1.946
50.475112519,30.440778052,1.25,7752,Store 26,1.56
50.454895929,30.374654277,2.65,7753,Store 59,0.653
50.45078872,30.380277948,1.33,7754,Store 59,0.694
50.43028717,30.463528773,2.82,7755,Store 85,0.475
50.429193734,30.463650066,2.46,7756,Store 85,0.399
50.475061498,30.438526153,1.78,7757,Store 26,1.71
50.47411595,30.437748466,2.35,7758,Store 26,1.736
50.440879334,30.482303016,2.38,7759,Store 42,0.773
50.475832032,30.438381334,1.75,7760,Store 26,1.746
50.430725825,30.474635318,2.0,7761,Store 85,1.173
50.48245515,30.48143985,2.09,7762,Store 4,1.211
50.4759234,30.4380499,1.89,7763,Store 26,1.772
50.45477591,30.380901945,1.98,7764,Store 59,0.279
50.477873,30.4378126,2.53,7765,Store 26,1.87
50.451581145,30.381431483,2.64,7766,Store 59,0.586
50.476098983,30.4866016,2.03,7767,Store 4,0.741
50.473609563,30.436031582,2.28,7768,Store 26,1.844
50.433495935,30.481413787,2.33,7769,Store 42,0.665
50.475189364,30.437734356,1.21,7770,Store 26,1.768
50.464258011,30.445011402,1.75,7771,Store 61,1.245
50.477695319,30.441786701,1.86,7772,Store 26,1.611
50.451883638,30.377208167,2.42,7773,Store 59,0.693
50.474643525,30.437523962,1.39,7774,Store 26,1.766
50.455416569,30.374394205,2.64,7775,Store 59,0.656
50.425586757,30.460816366,2.07,7776,Store 85,0.207
50.425895469,30.46138519,2.03,7777,Store 85,0.21
50.46327282,30.439709596,1.79,7778,Store 61,1.245
50.4602519,30.362125556,2.39,7779,Store 87,1.255
50.4336991,30.482257002,2.33,7780,Store 42,0.601
50.474868418,30.439781441,1.65,7781,Store 26,1.619
50.465387322,30.443436736,2.04,7782,Store 61,1.387
50.477999181,30.441709888,2.17,7783,Store 26,1.633
50.462338743,30.434737498,1.98,7784,Store 61,1.352
50.455797177,30.377722479,1.43,7785,Store 59,0.417
50.4749689,30.435742,1.5,7786,Store 26,1.897
50.4752229,30.4400112,1.98,7787,Store 26,1.615
50.433148049,30.479687992,2.33,7788,Store 42,0.793
50.46309605,30.438297184,1.56,7789,Store 61,1.274
50.424437814,30.454036753,2.22,7790,Store 85,0.463
50.425149768,30.461491421,2.02,7791,Store 85,0.274
50.434196888,30.463404148,2.53,7792,Store 86,0.613
50.474759398,30.440533867,1.2,7793,Store 26,1.564
50.452088473,30.368059916,2.27,7794,Store 59,1.203
50.44713283,30.381451802,2.4,7795,Store 59,1.072
50.4309243,30.4751469,1.72,7796,Store 42,1.19
50.480511666,30.452487103,1.95,7797,Store 26,1.277
50.45381536,30.378817993,2.14,7798,Store 59,0.458
50.42351785,30.45705865,2.36,7799,Store 85,0.422
50.427369515,30.469213854,1.12,7800,Store 85,0.718
50.434899104,30.478244186,2.18,7801,Store 42,0.84
50.469492901,30.457253702,1.78,7802,Store 26,0.337
50.421312847,30.473213836,2.3,7803,Store 85,1.189
50.474050122,30.43882686,1.03,7804,Store 26,1.66
50.46471353,30.436529817,1.95,7805,Store 61,1.493
50.458456297,30.414739677,2.15,7806,Store 62,1.127
50.45763835,30.4147886,1.87,7807,Store 62,1.139
50.45607955,30.400551567,2.78,7808,Store 62,0.352
50.458037095,30.405919952,2.14,7809,Store 62,0.513
50.449974463,30.521682768,2.12,7810,Store 6,0.988
50.444768947,30.455237332,2.08,7811,Store 10,0.795
50.445954041,30.455892696,2.18,7812,Store 10,0.844
50.455135424,30.627441968,1.52,7813,Store 35,0.542
50.455295792,30.628016919,1.48,7814,Store 35,0.531
50.467429911,30.474728232,1.77,7815,Store 4,0.554
50.386258646,30.468832808,2.07,7816,Store 39,0.788
50.38543592,30.46730485,2.13,7817,Store 39,0.661
50.382880352,30.483448848,1.47,7818,Store 39,1.801
50.38814355,30.5176954,2.04,7819,Store 1,3.033
50.465681436,30.515824343,2.51,7820,Store 74,0.427
50.463397623,30.479482298,2.41,7821,Store 9,0.191
50.463009176,30.48026834,2.44,7822,Store 9,0.123
50.463713074,30.478784234,2.4,7823,Store 9,0.251
50.403646679,30.641352142,3.07,7824,Store 52,0.698
50.463185151,30.482214041,2.57,7825,Store 9,0.138
50.462810708,30.494874135,2.11,7826,Store 19,0.093
50.461968107,30.495350614,2.4,7827,Store 19,0.079
50.462873003,30.504978399,2.14,7828,Store 19,0.765
50.469021736,30.511570633,2.0,7829,Store 92,0.491
50.469173671,30.511229603,2.12,7830,Store 92,0.504
50.468044475,30.510488339,1.57,7831,Store 92,0.615
50.468844524,30.511854769,1.83,7832,Store 92,0.485
50.468665568,30.512187825,1.74,7833,Store 92,0.478
50.426521054,30.521647631,2.47,7834,Store 40,0.641
50.465073689,30.487448703,2.17,7835,Store 9,0.549
50.465852993,30.485758286,2.52,7836,Store 9,0.525
50.469936608,30.482339976,1.96,7837,Store 4,0.322
50.469905946,30.480736321,1.44,7838,Store 4,0.245
50.414752471,30.669807381,1.8,7839,Store 83,0.571
50.413705212,30.629230946,2.49,7840,Store 27,0.524
50.415181963,30.397263295,2.11,7841,Store 11,0.696
50.414299385,30.398712102,2.16,7842,Store 11,0.554
50.412622013,30.397170164,2.9,7843,Store 11,0.562
50.41279652,30.391045758,2.28,7844,Store 11,0.989
50.413095816,30.391336613,2.27,7845,Store 11,0.976
50.418986779,30.395949151,2.08,7846,Store 11,1.073
50.418579897,30.39589721,2.09,7847,Store 11,1.038
50.418428857,30.396707791,2.07,7848,Store 11,0.991
50.418011447,30.395640026,2.38,7849,Store 11,1.0
50.418024314,30.396659647,2.09,7850,Store 11,0.957
50.418478034,30.395016878,2.38,7851,Store 11,1.069
50.417495351,30.396337136,2.36,7852,Store 11,0.925
50.419184701,30.37667885,1.96,7853,Store 38,0.76
50.419780213,30.374114962,2.65,7854,Store 38,0.836
50.426100049,30.381912015,2.5,7855,Store 38,0.18
50.424295866,30.382496135,3.06,7856,Store 38,0.058
50.4225905,30.37989355,2.52,7857,Store 38,0.323
50.42511855,30.383593933,2.44,7858,Store 38,0.062
50.4251728,30.3830321,2.44,7859,Store 38,0.056
50.423213763,30.382553546,2.85,7860,Store 38,0.166
50.421952333,30.380201151,2.52,7861,Store 38,0.364
50.423069355,30.380940621,3.33,7862,Store 38,0.233
50.42464525,30.38364965,2.44,7863,Store 38,0.041
50.4226361,30.3791618,2.52,7864,Store 38,0.358
50.425181393,30.394084535,2.79,7865,Store 38,0.782
50.423506945,30.393173305,2.79,7866,Store 38,0.727
50.424343834,30.393628792,3.07,7867,Store 38,0.748
50.453175635,30.459814476,2.4,7868,Store 60,0.615
50.462391555,30.472966079,2.24,7869,Store 9,0.588
50.449807624,30.488977808,1.15,7870,Store 21,0.468
50.453991136,30.466383606,1.79,7871,Store 60,0.319
50.458620104,30.474288869,2.35,7872,Store 9,0.627
50.4582627,30.47526675,1.93,7873,Store 9,0.602
50.464077971,30.463143898,2.15,7874,Store 26,0.736
50.4585656,30.47610975,1.78,7875,Store 9,0.536
50.449432053,30.496639838,1.48,7876,Store 21,0.272
50.449326776,30.495407318,1.72,7877,Store 21,0.222
50.449483705,30.495823064,1.54,7878,Store 21,0.248
50.457208284,30.487615387,2.24,7879,Store 75,0.694
50.450340304,30.488458402,2.05,7880,Store 21,0.533
50.453970028,30.486402883,2.62,7881,Store 75,0.802
50.44706453,30.486683825,1.97,7882,Store 21,0.551
50.450991002,30.487863779,1.66,7883,Store 21,0.611
50.449214934,30.489713548,1.37,7884,Store 21,0.389
50.450145875,30.488596065,1.49,7885,Store 21,0.512
50.447137873,30.483421285,2.02,7886,Store 21,0.781
50.455961361,30.483595961,2.19,7887,Store 9,0.702
50.386456922,30.509688452,2.0,7888,Store 1,3.326
50.388874616,30.525520781,1.86,7889,Store 28,2.823
50.354734601,30.480860497,2.49,7890,Store 37,3.217
50.350321363,30.474793331,2.34,7891,Store 37,3.283
50.388687447,30.525102729,1.89,7892,Store 28,2.856
50.37609485,30.53885795,1.98,7893,Store 34,3.347
50.355368981,30.475681524,1.97,7894,Store 37,2.9
50.354601942,30.474838475,2.08,7895,Store 37,2.92
50.35044649,30.475623678,1.95,7896,Store 37,3.308
50.357787988,30.473212138,1.81,7897,Store 37,2.587
50.387441383,30.53128086,2.23,7898,Store 28,2.786
50.383542833,30.530909651,1.7,7899,Store 34,3.088
50.389089613,30.527935483,1.78,7900,Store 28,2.719
50.354653901,30.475757165,1.8,7901,Store 37,2.961
50.453503922,30.394464855,2.15,7902,Store 62,0.691
50.457573137,30.398586578,2.29,7903,Store 62,0.166
50.456562861,30.39541667,2.24,7904,Store 62,0.369
50.430733091,30.399071345,2.4,7905,Store 20,1.094
50.45702373,30.394994926,1.91,7906,Store 62,0.354
50.454187339,30.399305498,2.18,7907,Store 62,0.542
50.457684472,30.400041765,2.17,7908,Store 62,0.174
50.4505902,30.42870185,1.81,7909,Store 10,1.24
50.45721829,30.397454079,1.92,7910,Store 62,0.227
50.452436772,30.425001315,1.4,7911,Store 10,1.57
50.457451581,30.396645437,2.11,7912,Store 62,0.237
50.431599,30.39623035,2.25,7913,Store 20,0.892
50.456474438,30.396915136,2.22,7914,Store 62,0.318
50.456655707,30.398780003,2.26,7915,Store 62,0.267
50.457101027,30.395763171,1.93,7916,Store 62,0.308
50.467471126,30.488092831,2.46,7917,Store 19,0.741
50.452150755,30.465344381,2.54,7918,Store 60,0.209
50.450979301,30.472530544,1.83,7919,Store 60,0.324
50.451362818,30.472109442,2.76,7920,Store 60,0.292
50.453091631,30.465329537,2.45,7921,Store 60,0.274
50.43536345,30.44387845,2.45,7922,Store 86,0.88
50.457991498,30.441923549,2.28,7923,Store 61,0.657
50.458883552,30.4242422,1.89,7924,Store 61,1.75
50.452099862,30.472059906,1.96,7925,Store 60,0.302
50.458256318,30.425912928,1.78,7926,Store 61,1.614
50.45827785,30.424957532,1.89,7927,Store 61,1.679
50.458520549,30.423856818,2.13,7928,Store 61,1.761
50.457460604,30.431427527,2.5,7929,Store 61,1.219
50.457980802,30.426786856,1.84,7930,Store 61,1.546
50.460834823,30.437950097,1.75,7931,Store 61,1.079
50.457908889,30.436226706,2.52,7932,Store 61,0.943
50.452876009,30.466312831,2.41,7933,Store 60,0.211
50.436025978,30.443397776,2.71,7934,Store 86,0.942
50.452942688,30.467855248,2.34,7935,Store 60,0.182
50.460108735,30.462605306,2.48,7936,Store 60,1.05
50.434759091,30.444329249,2.48,7937,Store 86,0.826
50.453304618,30.467290501,2.46,7938,Store 60,0.228
50.447167619,30.418429842,2.77,7939,Store 10,1.826
50.460435561,30.479481352,2.14,7940,Store 9,0.224
50.466930808,30.475952713,1.83,7941,Store 4,0.566
50.467902857,30.483291847,2.11,7942,Store 4,0.531
50.464247008,30.47789597,2.11,7943,Store 9,0.337
50.468421868,30.477619725,1.65,7944,Store 4,0.373
50.468687153,30.480029384,1.95,7945,Store 4,0.348
50.468748866,30.480484457,1.97,7946,Store 4,0.351
50.463882535,30.476673487,1.99,7947,Store 9,0.38
50.467982715,30.482455232,1.99,7948,Store 4,0.49
50.41695175,30.660828261,1.77,7949,Store 83,0.318
50.417786645,30.400457862,2.22,7950,Store 11,0.799
